"Gene","Patient","ExpressionLevel"
14,135,0.899947388809205
15,135,0.909238011440813
16,135,0.779035155631862
17,135,0.862594849599738
18,135,0.755474063465715
19,135,1.04663900185256
20,135,1.33244087293424
21,135,-0.102250279509992
22,135,-0.543365809426359
23,135,-0.0839343691859854
24,135,-0.0122030597274762
25,135,0.0243344408505643
26,135,-0.228985869342473
27,135,0.0620323279125354
28,135,-0.0623631752651973
29,135,-0.432298357459214
30,135,0.159355312810678
1,136,0.988418758365042
2,136,-0.189313742503067
3,136,0.659010085657553
4,136,-1.62417793802369
5,136,0.29001336730908
6,136,-0.590594037525257
7,136,1.34221913970956
8,136,-1.80674017041355
9,136,1.75017288463812
10,136,0.0181989192835828
11,136,0.0526011186664573
12,136,-0.0385262795550063
13,136,0.195573511895607
14,136,0.302649739097599
15,136,1.20482585112491
16,136,1.05054861514874
17,136,0.854799220842541
18,136,1.30060769736296
19,136,0.857841415175731
20,136,0.568423161759445
21,136,0.0846745261116514
22,136,0.38758195325802
23,136,0.0324992661724341
24,136,0.00332327046558966
25,136,0.00982344548119976
26,136,0.0194256348453247
27,136,0.230618710245023
28,136,0.28277781868033
29,136,0.00320850698150372
30,136,-0.132309400702467
1,137,0.933429084010597
2,137,-0.587713123043226
3,137,0.671026600634467
4,137,-1.67836730736978
5,137,0.365376218466882
6,137,-0.76388973380147
7,137,0.905610639155918
8,137,-1.44867268126455
9,137,2.23125683395657
10,137,0.704068295460115
11,137,0.129241798281733
12,137,-0.392363617693511
13,137,-0.551583570097464
14,137,0.954524765377515
15,137,0.716972764898019
16,137,0.874435314156322
17,137,0.807464546832958
18,137,0.729296113665864
19,137,1.05030966214552
20,137,0.767924394699876
21,137,-0.108326892480239
22,137,0.0676614585978778
23,137,-0.0640523347795057
24,137,0.022613030191209
25,137,-0.147283286628821
26,137,0.0449352373868058
27,137,-0.0141972938996742
28,137,0.0828664715789252
29,137,0.0769523718505013
30,137,0.0219409389627939
1,138,0.840082339448175
2,138,-0.711999566403525
3,138,0.631996884917421
4,138,-1.663235225474
5,138,0.262714015323451
6,138,-0.539538115201597
7,138,1.01965336770016
8,138,-1.82145390350482
9,138,-0.477983249822095
10,138,-0.725817595437242
11,138,0.89894267902105
12,138,0.841877820837296
13,138,0.421690744693216
14,138,0.650105054779845
15,138,0.543025771879805
16,138,0.814117548976808
17,138,0.56225377062487
18,138,0.46028297904502
19,138,1.11492318427585
20,138,0.934507110939248
21,138,0.0381026928823127
22,138,0.905525492868665
23,138,0.0674426855467245
24,138,0.0336024859570854
25,138,0.00212064745402097
26,138,-0.0366901392396527
27,138,0.305218554805692
28,138,-0.22335626464418
29,138,-0.16471880528061
30,138,0.276835878110437
1,139,1.12711651788179
2,139,-0.978218679472633
3,139,0.664945230460197
4,139,-1.6824689218275
5,139,0.347055294873192
6,139,-0.526736361367889
7,139,1.12859429380569
8,139,-1.68500055489022
9,139,2.38544357171018
10,139,0.591632355909833
11,139,0.0118715716577198
12,139,-0.0872440022010081
13,139,0.187273853820183
14,139,0.474466887775512
15,139,0.865807012177131
16,139,0.860224994598275
17,139,0.324022610670081
18,139,0.735046816030343
19,139,1.17571239998246
20,139,0.988843336121588
21,139,-0.0352982429619315
22,139,-0.107213959124757
23,139,0.119128887553493
24,139,-0.0109769623565775
25,139,0.0885678843770697
26,139,0.111280659312839
27,139,-0.122650175164242
28,139,-0.0527168971173318
29,139,-0.124327918356264
30,139,0.127049497804533
1,140,0.954312915317023
2,140,-0.305271774511154
3,140,0.708998827631246
4,140,-1.625186774774
5,140,0.349305491434
6,140,-0.397471655454388
7,140,0.937263568342781
8,140,-1.91199780582247
9,140,1.97043156599671
10,140,0.0393137118814377
11,140,0.00419940224630184
12,140,-0.16232256149812
13,140,-0.0823144591723046
14,140,0.916851019971976
15,140,0.962353743108684
16,140,0.890270212339226
17,140,0.85863576561459
18,140,0.569322696435633
19,140,1.02127563724725
20,140,0.745962998136806
21,140,-0.0160243620927193
22,140,0.866445588238166
23,140,-0.011894516723307
24,140,-0.122274327647565
25,140,0.0110759603460117
26,140,0.126859010474135
27,140,0.015439663702595
28,140,-0.123698267206719
29,140,-0.456183236766752
30,140,-0.184184036343336
1,141,1.0892276555024
2,141,-0.647678437224342
3,141,0.649757782116177
4,141,-1.77427322185358
5,141,0.452810365972189
6,141,-0.470180416274335
7,141,1.39402029425862
8,141,-1.7728693342153
9,141,0.284558223286387
10,141,-0.784505765844096
11,141,0.782784400791572
12,141,0.995132312625968
13,141,0.9569028956884
14,141,0.899597397136475
15,141,0.978171243375183
16,141,1.3117251450107
17,141,1.01010686670488
18,141,0.943841943847363
19,141,1.03645075934421
20,141,0.84254618743184
21,141,-0.270668198488926
22,141,-0.0573319412952716
23,141,-0.0868677498289138
24,141,0.0595024331642341
25,141,0.0194522065323008
26,141,-0.04428646060692
27,141,-0.0199036482643553
28,141,0.152952740326668
29,141,0.425337048971774
30,141,0.304778559652578
1,142,0.960577609743891
2,142,-0.903424020276639
3,142,0.630303863701839
4,142,-1.7773576891602
5,142,0.368939799333083
6,142,-0.226101460033603
7,142,1.43127616078016
8,142,-1.62630158371932
9,142,-0.203502498646618
10,142,-0.584173646095639
11,142,0.761341760711805
12,142,0.891340973132394
13,142,0.774224432696558
14,142,0.839883434120547
15,142,1.07946919805106
16,142,0.840436817857702
17,142,0.764536013087262
18,142,1.12784988512638
19,142,0.999599014496615
20,142,1.13107790064621
21,142,0.135309346368652
22,142,0.681089025047812
23,142,0.0597186508515714
24,142,0.113141775296003
25,142,-0.0590272125442988
26,142,0.0928562877012526
27,142,0.0937266730849809
28,142,0.0457074168219883
29,142,0.680848787483185
30,142,0.113578334845719
1,143,0.88793144015456
2,143,-0.271595418626204
3,143,0.62050312049463
4,143,-1.80921813139794
5,143,0.465850158644566
6,143,-0.574890415882284
7,143,0.9603762031857
8,143,-1.85545560918338
9,143,0.196146519799251
10,143,-0.473484034606689
11,143,0.698916647419806
12,143,1.07455444549267
13,143,1.07051827961704
14,143,0.471369021901308
15,143,1.09203220390183
16,143,0.930817273360747
17,143,0.76322422882937
18,143,0.864940208407211
19,143,1.07754939104788
20,143,0.87920917663808
21,143,-0.0646178169051781
22,143,-0.119084838203728
23,143,-0.0956385593319929
24,143,-0.0409340912197164
25,143,-0.0314637716669362
26,143,0.0510435622477378
27,143,0.0655414395249103
28,143,0.237387735747807
29,143,0.43545967250183
30,143,-0.00534457058136665
1,144,0.661663475812506
2,144,-0.567983591982552
3,144,0.676159182856533
4,144,-1.76422027845792
5,144,0.345964544145415
6,144,-0.444828817369745
7,144,0.844541216386119
8,144,-2.03840648321547
9,144,0.498737552908928
10,144,-0.96609627268504
11,144,0.645494230075576
12,144,0.986237972488526
13,144,0.578088694289221
14,144,0.539341482509204
15,144,0.55422685665609
16,144,1.01720127694906
17,144,1.00674376276463
18,144,1.30642317368324
19,144,1.08392767375921
20,144,1.74962365712762
21,144,-0.246121964078103
22,144,0.603014759784895
23,144,0.00278496170307551
24,144,0.00189475147336527
25,144,-0.0209730925029268
26,144,-0.0652892454553295
27,144,0.0102014603033905
28,144,0.0987328806171903
29,144,-0.495004208776833
30,144,0.262485240065317
1,145,0.977615676500542
2,145,-0.155509447091352
3,145,0.640813845682075
4,145,-1.80066512230399
5,145,0.336413311172549
6,145,-0.448618895067607
7,145,1.01661809100158
8,145,-1.98286362859367
9,145,2.42558084275935
10,145,0.509436099764565
11,145,-0.00441172349255795
12,145,0.158825141025161
13,145,-0.0515520224520451
14,145,0.674813209417701
15,145,1.31432416611584
16,145,1.31807983822765
17,145,1.01080077843637
18,145,0.496607966051093
19,145,1.00059826470419
20,145,1.48772414658845
21,145,0.0170646902223843
22,145,-0.269486871906316
23,145,-0.024071463989395
24,145,0.0031544541976615
25,145,0.0607779061242335
26,145,-0.122408158318314
27,145,-0.0664931077172044
28,145,0.0483670694284438
29,145,0.663950027988172
30,145,0.108903838204606
1,146,1.00297214065536
2,146,-0.579161513266609
3,146,0.670020831290747
4,146,-1.87255587957656
5,146,0.292855366549402
6,146,-0.671193047965077
7,146,0.964749678230564
8,146,-1.81380247590642
9,146,0.665093707646047
10,146,-0.822358741072894
11,146,0.728599403443947
12,146,0.97973586896678
13,146,0.59292801814068
14,146,0.730048656794692
15,146,0.518045355238989
16,146,1.23965796218532
17,146,0.747430349068614
18,146,0.875755682263824
19,146,1.00842452199577
20,146,0.896388473025128
21,146,0.136345175725187
22,146,0.0564244685224021
23,146,-0.0533627983403474
24,146,0.0583436175159859
25,146,0.0129102680434738
26,146,-0.0271677992834757
27,146,-0.0503021603139522
28,146,-0.0529587990239293
29,146,0.280338604955807
30,146,0.546098789288217
1,147,0.989647041538206
2,147,-0.0772636768266397
3,147,0.668262669540033
4,147,-1.86041879411005
5,147,0.289401126801508
6,147,-0.691866144202456
7,147,0.862047600802125
8,147,-1.75865718240899
9,147,2.37389033882655
10,147,0.491290724139091
11,147,0.0806152397349703
12,147,0.140407551579373
13,147,0.526677216925909
14,147,0.614888558993685
15,147,0.367348300568087
16,147,1.21179627526389
17,147,1.05773619863169
18,147,0.757232697117658
19,147,1.13604560622348
20,147,0.901728536648558
21,147,-0.105000057343988
22,147,-0.173181303166663
23,147,0.0113524148020307
24,147,-0.064213724440089
25,147,-0.0193314546419852
26,147,0.00290527513375599
27,147,-0.0903397339074352
28,147,-0.134548176894263
29,147,0.176919920919613
30,147,-0.0822554311882434
1,148,1.24334507188321
2,148,-0.755267305992025
3,148,0.700841431633712
4,148,-1.80157145651247
5,148,0.378802354625823
6,148,-0.621802120894978
7,148,0.775568672315475
8,148,-1.82638974580231
9,148,2.83821463305246
10,148,0.163299853221602
11,148,0.125821210869998
12,148,0.0544860600468957
13,148,-0.257453657207447
14,148,0.413890618050969
15,148,0.938454240585585
16,148,0.774033974325115
17,148,1.0098860490168
18,148,0.484128580415039
19,148,0.930544830416987
20,148,1.23478289586355
21,148,-0.0367759243770453
22,148,-0.225229492990994
23,148,0.0157744287252023
24,148,-0.149747986715595
25,148,-0.0124127973398372
26,148,-0.165730509943413
27,148,0.0829688086638988
28,148,0.0279960703358229
29,148,0.0919734401090199
30,148,-0.058590328959987
1,149,1.07252796238117
2,149,-0.736672268895602
3,149,0.650151217497123
4,149,-1.83067027659821
5,149,0.438095387415528
6,149,-0.511421523829503
7,149,1.35217132572729
8,149,-1.91250184113406
9,149,0.312671796810952
10,149,-0.721662300560158
11,149,0.642642831664316
12,149,0.947422606887676
13,149,1.25298539738894
14,149,0.88104447446917
15,149,0.833618596534004
16,149,0.851115397049873
17,149,1.13527735992269
18,149,1.02135582570532
19,149,0.810888879040595
20,149,1.1356610531855
21,149,0.148343705206747
22,149,-0.685171499607992
23,149,-0.036567243965963
24,149,0.0157346503706219
25,149,0.0254856084596112
26,149,0.191703322665775
27,149,0.00915335250790688
28,149,-0.230680554670673
29,149,-0.213317527698861
30,149,0.135161585373341
1,150,1.07266962399623
2,150,-1.12593679771215
3,150,0.65997009719026
4,150,-1.79856654195624
5,150,0.359964310759512
6,150,-0.418759497764674
7,150,1.07807401792477
8,150,-1.84050523108337
9,150,1.7787710669661
10,150,0.361051464651598
11,150,0.111626185041591
12,150,-0.0402126858498192
13,150,-0.525184050447774
14,150,0.881356470727061
15,150,0.929008473732417
16,150,0.801235431366145
17,150,0.970924784342439
18,150,0.623866432605826
19,150,0.914644795221056
20,150,1.32548510969225
21,150,0.132509673900368
22,150,0.517742313541471
23,150,0.0392820597925448
24,150,0.0915397998161233
25,150,-0.00373317767095544
26,150,0.0270589549246944
27,150,-0.172645970592102
28,150,-0.205423676384624
29,150,-0.0458680189296312
30,150,0.0657549079398919
1,151,0.926269919678117
2,151,-0.807451799225378
3,151,0.638204350694765
4,151,-1.86746331143515
5,151,0.400300026528383
6,151,-0.385460418996122
7,151,1.24829296413057
8,151,-1.94917903643185
9,151,0.547909455559917
10,151,-0.370429303048158
11,151,0.540477885347895
12,151,0.742432792160673
13,151,0.429854053936431
14,151,0.66165382604179
15,151,1.18699648580555
16,151,0.813028948768524
17,151,0.843692705213979
18,151,1.29193191790649
19,151,0.913614685197684
20,151,0.839727354986639
21,151,0.234306658653719
22,151,-0.439292976110973
23,151,-0.0559501697795027
24,151,-0.0229861263506603
25,151,-0.0700174283215511
26,151,-0.0445557757622687
27,151,-0.130590424812407
28,151,-0.29922808242393
29,151,-0.785005752424014
30,151,-0.0234055888097983
1,152,1.23712848577862
2,152,-1.87178369803595
3,152,0.720642205851219
4,152,-1.81164416205258
5,152,0.412940106628376
6,152,-0.47097616932473
7,152,1.02339220318928
8,152,-1.81742408655247
9,152,2.1857263092632
10,152,0.577922449339617
11,152,0.13136120276329
12,152,-0.0916810893476051
13,152,0.0991739353858921
14,152,0.476189665317473
15,152,0.950383320570059
16,152,0.810875401916654
17,152,1.09672014664905
18,152,0.847692477847241
19,152,0.902115780516012
20,152,0.830037137625078
21,152,-0.0640127761753222
22,152,0.700072511782984
23,152,0.0114484600748609
24,152,0.0895841990694704
25,152,-0.0630972309862013
26,152,-0.140363509938219
27,152,0.0218309708554611
28,152,-0.00868131247990283
29,152,0.160174489542831
30,152,-0.217531293972151
1,153,-0.81668191371909
2,153,-1.87694476862519
3,153,1.89193445258564
4,153,-10.6885474244966
5,153,1.04308234511032
6,153,-1.73327720883456
7,153,2.54325151311921
8,153,1.87313609547208
9,153,-1.4738261030854
10,153,0.262558612860101
11,153,-0.165491841033996
12,153,-0.0602012531281996
13,153,-0.481251829465819
14,153,2.74913041623271
15,153,0.48859187811481
16,153,-0.641787381574525
17,153,-0.3961049185798
18,153,0.743946808518395
19,153,-3.10829897715761
20,153,0.282117355073527
21,153,-0.687632186643168
22,153,0.0107634758146782
23,153,-0.0649179088633687
24,153,0.080230060485946
25,153,0.260778133468646
26,153,0.399052711471385
27,153,-0.138281970390713
28,153,-0.190918787486753
29,153,1.67850116310663
30,153,9.59039327111027e-05
1,154,1.01764101217265
2,154,-1.7925125428387
3,154,0.763670749785827
4,154,-1.95873205607291
5,154,0.457176779638551
6,154,-0.491614445403553
7,154,0.921520919773978
8,154,-1.79957113296051
9,154,2.26572383853665
10,154,0.0679014621828322
11,154,0.0556488886236944
12,154,0.255334005970639
13,154,0.00936716313898397
14,154,0.405892023281533
15,154,0.6655839284811
16,154,0.437129813738801
17,154,1.22911687603793
18,154,1.40283207473219
19,154,0.784667015691838
20,154,1.63655578080294
21,154,-0.0286558935154666
22,154,-0.59680048563919
23,154,-0.0645261804437025
24,154,-0.092690360763282
25,154,0.0929332130808277
26,154,-0.106946159058822
27,154,-0.0276085679659746
28,154,-0.000684809220985815
29,154,0.282186124496022
30,154,0.0238439289762279
1,155,0.864787363510027
2,155,-0.959145295286868
3,155,0.706632802793224
4,155,-1.87796062944559
5,155,0.417800678808671
6,155,-0.310388160248648
7,155,1.08022567047863
8,155,-1.87410280029256
9,155,2.21194177349454
10,155,0.440161608301838
11,155,0.126476654772048
12,155,0.147534673346144
13,155,0.574069519463044
14,155,0.56591082820072
15,155,0.780791381926599
16,155,0.764554221468992
17,155,1.00577288360768
18,155,1.26371058371401
19,155,0.807231105978386
20,155,0.916094479288287
21,155,-0.0619288216942128
22,155,-0.322963476322486
23,155,-0.0154290329725293
24,155,-0.0709224525343227
25,155,-0.03003929705631
26,155,0.141797076960221
27,155,-0.0146749253957938
28,155,-0.171861631650396
29,155,-0.246458026493994
30,155,-0.097457442677826
1,156,1.03010723003972
2,156,-1.7110151891058
3,156,0.766020939876753
4,156,-1.93972988862365
5,156,0.498808035021243
6,156,-0.390318053122701
7,156,0.954251245399481
8,156,-1.58359476879607
9,156,1.96834124158607
10,156,0.712502487583253
11,156,0.125086076553983
12,156,0.196806552602282
13,156,0.240554287159257
14,156,0.820163777778595
15,156,0.271389596062948
16,156,0.850589811423222
17,156,0.971917350529486
18,156,0.970200471307065
19,156,0.966034856298216
20,156,1.03757636396938
21,156,-0.187852016166643
22,156,0.503647572040085
23,156,-0.0852105545085798
24,156,-0.0445119603388065
25,156,0.04951758658485
26,156,-0.00334427972084047
27,156,0.00979744745538309
28,156,-0.0955289047699307
29,156,0.624770813805273
30,156,0.0963226785729739
1,157,0.874988779231844
2,157,-0.731699033827822
3,157,0.705227498110679
4,157,-2.08520826337945
5,157,0.353255335574592
6,157,-0.64883225783587
7,157,1.10932789113347
8,157,-1.86304207978896
9,157,-0.411617050004832
10,157,-0.529917319416165
11,157,0.427851980645115
12,157,0.708822775128465
13,157,1.16391783525306
14,157,0.305602264107976
15,157,0.721993727902441
16,157,0.760233247803063
17,157,1.12987022299331
18,157,0.677500267093088
19,157,0.670884300281593
20,157,0.775558580582182
21,157,0.171548097676214
22,157,0.549110067460918
23,157,0.000317961089937319
24,157,-0.058277661490018
25,157,0.0274108536072288
26,157,0.182057265826298
27,157,-0.0363961441906807
28,157,-0.117108062079048
29,157,0.338379642093154
30,157,0.238962839501869
1,158,0.914944564394683
2,158,-0.57794212250217
3,158,0.703642377912106
4,158,-1.91239174208357
5,158,0.309509394951642
6,158,-0.39124425569216
7,158,1.0241065422199
8,158,-1.68876275655585
9,158,-0.0343922891709
10,158,-0.762315227336662
11,158,0.468945562163367
12,158,1.19468689044849
13,158,0.958122631267774
14,158,0.477907750578522
15,158,0.978094708890937
16,158,0.135044040558922
17,158,1.06561695353041
18,158,1.26653835943851
19,158,0.675535271582665
20,158,1.08918614622053
21,158,0.162089760303567
22,158,0.513305689162493
23,158,-0.0407520763768154
24,158,-0.141670315906622
25,158,-0.000559002733416887
26,158,0.155859969475876
27,158,-0.16724236898476
28,158,-0.265515559008268
29,158,0.15550993456316
30,158,0.0652363285376699
1,159,1.1134011739861
2,159,-0.595745812790018
3,159,0.701034766604902
4,159,-1.90608151528756
5,159,0.451968247942214
6,159,-0.497845771691151
7,159,0.9618291480147
8,159,-1.71438524078577
9,159,2.20447149296162
10,159,0.504167242055064
11,159,0.198729191810977
12,159,0.411479635465085
13,159,-0.18816017071504
14,159,0.232320652013953
15,159,0.20453660099499
16,159,0.462983739708727
17,159,1.04962468481594
18,159,1.1881624250682
19,159,0.599555742624194
20,159,0.509188046067246
21,159,-0.129515284284375
22,159,1.00355532226331
23,159,0.0361963923213193
24,159,0.0437866760708718
25,159,0.0501540049303728
26,159,0.171334390249155
27,159,0.0162447674680024
28,159,0.0965052507215407
29,159,0.109587009059763
30,159,0.0891301958913755
1,160,3.40761468935763
2,160,1.44156560625859
3,160,1.74539157318215
4,160,2.56834376905211
5,160,0.342386154107362
6,160,0.435948330470323
7,160,1.57811165375548
8,160,-4.12156062966405
9,160,7.58870527255296
10,160,-1.69911951873458
11,160,0.757856070735182
12,160,0.166360800564861
13,160,-0.128253885194114
14,160,-0.412162462853994
15,160,-0.124699562076647
16,160,1.59414718533829
17,160,4.32482820340015
18,160,-1.4444837583775
19,160,-0.996647961953678
20,160,-0.380712581068135
21,160,-0.0511000706853679
22,160,-1.13929907964436
23,160,0.0942090231817646
24,160,-0.103562204362198
25,160,-0.107048551801403
26,160,-0.0119235326145072
27,160,-0.14915011449819
28,160,-0.134518027605147
29,160,0.238036628745104
30,160,0.23996865193065
1,161,1.20437258073767
2,161,-0.0413704626093956
3,161,0.761678033053022
4,161,-1.94323027391992
5,161,0.435254396583991
6,161,-0.611368848861699
7,161,0.90207455018976
8,161,-1.67752736464766
9,161,0.0480493855137657
10,161,-0.255051267207274
11,161,0.393378465785164
12,161,0.688039609849557
13,161,1.10679856770272
14,161,0.235014155452578
15,161,0.682887882485001
16,161,0.523958076334033
17,161,0.923461467229737
18,161,1.12525955101809
19,161,0.429457664801873
20,161,0.377106000358404
21,161,0.0429127054882553
22,161,-0.264073831040642
23,161,0.054572977448018
24,161,0.0220484057486273
25,161,0.0275500044733803
26,161,-0.195924803705351
27,161,-0.432083625257664
28,161,0.220414824547233
29,161,-0.0698934114303703
30,161,-0.20732651379777
1,162,-1.11911203972795
2,162,0.170397392920463
3,162,2.41792396425008
4,162,-4.63369666833165
5,162,-1.98575203928418
6,162,-2.03515401667654
7,162,4.12421040895818
8,162,3.14245230397545
9,162,0.207733788888603
10,162,-0.705959820878805
11,162,0.34479269519614
12,162,-0.704225682833323
13,162,3.10153472003067
14,162,0.189179604425483
15,162,-2.80035095063937
16,162,0.933118847058649
17,162,-0.762576003706678
18,162,7.24104832815414
19,162,-0.371523153888419
20,162,0.0474262096167012
21,162,0.00368111693610968
22,162,3.12614754708196
23,162,-0.00781012690312463
24,162,0.00535509988041178
25,162,-0.185299601795387
26,162,-1.5902085538635
27,162,0.230873048932208
28,162,-0.949242465344691
29,162,0.00454342836542803
30,162,0.240992200081197
1,163,1.17614739251975
2,163,-1.63145476333547
3,163,0.670502995399571
4,163,-2.09121517237382
5,163,0.310855017077176
6,163,-0.636202376640985
7,163,1.00834728231042
8,163,-1.90549389122042
9,163,-0.513504314968597
10,163,-0.951980017244603
11,163,0.25979237767837
12,163,0.713944734372808
13,163,0.227566747771781
14,163,0.574447115365577
15,163,0.461154909685945
16,163,0.429316136319979
17,163,0.821469795403351
18,163,1.06713010396945
19,163,0.364173047287405
20,163,0.474513592280284
21,163,0.145617780073949
22,163,0.507846415131795
23,163,0.00185286998828559
24,163,0.000615524269223143
25,163,0.0718689231140766
26,163,-0.0692451663245816
27,163,0.0601475809748598
28,163,-0.0245720020951799
29,163,-0.670967868018003
30,163,0.178717456903937
1,164,1.27400894352115
2,164,-0.249762724251753
3,164,0.772658460672779
4,164,-2.09510728884097
5,164,0.323864141462339
6,164,-0.629071247734418
7,164,0.878438038957836
8,164,-2.09073525026231
9,164,2.58738667826424
10,164,0.317894774590983
11,164,0.260132211222837
12,164,0.247854039185898
13,164,0.15168873688999
14,164,-0.0858714463225403
15,164,0.482189857966207
16,164,-0.131296736840259
17,164,0.741308252585405
18,164,0.977481672700341
19,164,0.408943050416618
20,164,0.899991096167245
21,164,0.160744626679265
22,164,0.285980693101871
23,164,0.0379402889733664
24,164,-0.0540545661609734
25,164,-0.0288449195471566
26,164,0.210985494105805
27,164,0.268635436684123
28,164,0.253568616161827
29,164,-0.830195793190483
30,164,0.304435815736679
1,165,0.916527877178307
2,165,-0.721789320686249
3,165,0.729804788885982
4,165,-2.04929690875847
5,165,0.502538141352863
6,165,-0.256796784887282
7,165,1.12300447601963
8,165,-2.20289490801879
9,165,0.0270909580747307
10,165,-0.112691140641818
11,165,0.268918235158279
12,165,0.642025275593928
13,165,0.238588359073689
14,165,0.267669442082089
15,165,0.716538543046362
16,165,0.0603110127144792
17,165,0.960806614758395
18,165,1.28980855120308
19,165,0.397851911387058
20,165,0.53632192897218
21,165,0.024751702322874
22,165,0.14019370110696
23,165,-0.0865918634806399
24,165,-0.0182087811001527
25,165,0.0066949388364155
26,165,-0.211211251529715
27,165,-0.0827855113457508
28,165,0.082906721794111
29,165,-0.652811758219912
30,165,-0.276933175687684
1,166,1.07572240318148
2,166,-0.620176787465041
3,166,0.743591084790734
4,166,-2.23511838235445
5,166,0.292830111325818
6,166,-0.453077543949299
7,166,0.980589360121675
8,166,-1.76739748762203
9,166,0.239354657765798
10,166,-0.746096559937737
11,166,0.228318857282606
12,166,0.564685008241735
13,166,0.00479984190652244
14,166,0.0675957603611208
15,166,0.389646353848108
16,166,-0.138104752241853
17,166,1.02198116061568
18,166,1.10034034660708
19,166,0.22178865723937
20,166,0.813623313916731
21,166,0.0275796823034908
22,166,0.0475394893551197
23,166,0.0363420994544374
24,166,0.0254585194588015
25,166,-0.00884590363510443
26,166,-0.170653183390168
27,166,-0.214284961411318
28,166,-0.133987370270906
29,166,-0.375176087887431
30,166,-0.00292335727234467
1,167,1.06946853382543
2,167,-0.676659081961562
3,167,0.790576490700647
4,167,-2.26667509708992
5,167,0.41919910787184
6,167,-0.889078691168649
7,167,1.01941489216361
8,167,-1.9592499562365
9,167,-0.193765039841383
10,167,-0.810064255293266
11,167,0.230097171495548
12,167,0.383962227524004
13,167,-0.104734308609965
14,167,0.732226580032952
15,167,0.501810244041035
16,167,0.0864721606668069
17,167,0.907468440344352
18,167,0.444958268272377
19,167,0.272492401901181
20,167,0.672549208262359
21,167,-0.0797199275054485
22,167,0.34082627669026
23,167,0.0130063416832978
24,167,0.00699730660476144
25,167,-0.022465900006558
26,167,-0.105529110716024
27,167,-0.340720074272711
28,167,0.0544670311685854
29,167,-0.506437128420616
30,167,-0.146200562970982
1,168,1.0300583050217
2,168,-1.21556250749312
3,168,0.769884684760845
4,168,-2.27498895076136
5,168,0.407456325949591
6,168,-0.248155553754199
7,168,1.32440004819846
8,168,-1.74805535846227
9,168,2.87762125750228
10,168,0.833955277498013
11,168,0.440513017273523
12,168,0.609830750748716
13,168,-0.0103528387710482
14,168,0.174688194282324
15,168,0.473085801014112
16,168,0.107468895953904
17,168,1.04389116106412
18,168,1.01231198024531
19,168,0.217626467293924
20,168,0.81607042224734
21,168,0.0474739535307006
22,168,0.421359951310641
23,168,0.0339755245708521
24,168,-0.0278450731588555
25,168,0.0180212694658625
26,168,-0.00176952732192218
27,168,0.0742930256703281
28,168,0.0256469796354931
29,168,0.587362450203851
30,168,0.125109486991673
1,169,0.891144564629207
2,169,-0.689023626340234
3,169,0.820778569812828
4,169,-2.1867725516503
5,169,0.32361518512969
6,169,-0.376639808917732
7,169,0.866754438276734
8,169,-2.04699333577148
9,169,-0.28270668519992
10,169,-0.259113134614333
11,169,0.18814116794166
12,169,0.597584562478329
13,169,0.14699616058595
14,169,0.919408994247956
15,169,0.392202077543005
16,169,0.416284826829187
17,169,0.842526784625306
18,169,0.89123187942795
19,169,0.141995762896098
20,169,0.26306571867472
21,169,0.0644927587334386
22,169,0.92033495170091
23,169,-0.0125813112086097
24,169,-0.0478668937949866
25,169,-0.014629975779864
26,169,-0.183377448143746
27,169,0.126704458382111
28,169,-0.227504705332721
29,169,0.162308838667438
30,169,0.164118446858888
1,170,1.17103316701449
2,170,-0.903718302798836
3,170,0.794581806036188
4,170,-2.23314616191178
5,170,0.474415658286467
6,170,-0.296230158716753
7,170,1.19642316424398
8,170,-1.8442576533356
9,170,0.196423983707335
10,170,-0.494001060411051
11,170,0.053833346270928
12,170,0.600660150731667
13,170,0.0432529608046462
14,170,0.47615100003286
15,170,0.212404674686726
16,170,-0.0842076338852414
17,170,0.676598187864058
18,170,1.25570410130599
19,170,-0.0219189442707093
20,170,0.64480878421098
21,170,-0.0921968128714368
22,170,0.203200698932894
23,170,0.0716466213140675
24,170,-0.0145536052205835
25,170,0.130875116058979
26,170,-0.134701551318136
27,170,-0.171653373046911
28,170,0.085813720857227
29,170,0.428440279402653
30,170,-0.012111321929772
1,171,1.13774878793158
2,171,-1.72809700448237
3,171,0.774756880568599
4,171,-2.22130643332838
5,171,0.305572949728982
6,171,-0.581477743459348
7,171,0.811248315938939
8,171,-1.87744264550672
9,171,2.09446317598907
10,171,0.788219314371568
11,171,0.471368584331665
12,171,0.449606631540902
13,171,0.0304371628315009
14,171,0.257160071671198
15,171,0.62440298035353
16,171,-0.173011558470098
17,171,1.16019970196206
18,171,0.951762725804385
19,171,0.178509503850156
20,171,0.638693380829917
21,171,-0.00382726343098684
22,171,1.00186590075582
23,171,-0.0347769984112089
24,171,0.0436507767141103
25,171,-0.00428935668952162
26,171,0.046132378533921
27,171,0.132594414627505
28,171,0.0576347653647252
29,171,0.189646842235266
30,171,0.370852859959851
1,172,1.235880760684
2,172,-0.656576309928419
3,172,0.738694894022461
4,172,-2.24737331675977
5,172,0.44165008611536
6,172,-0.560042976247446
7,172,0.82922122267313
8,172,-1.99117718039901
9,172,2.47279683542723
10,172,0.152322398334286
11,172,0.525417621221864
12,172,0.298347872192286
13,172,-0.495568952802421
14,172,0.278230175073706
15,172,0.836672763525069
16,172,-0.0975204316384523
17,172,0.968025321199611
18,172,0.925388767384042
